

USBR Pacific Northwest Region
Hydromet/AgriMet Data Access

Although the US Bureau of Reclamation makes efforts to maintain the accuracy
of data found in the Hydromet system databases, the data is largely unverified
and should be considered preliminary and subject to change.  Data and services
are provided with the express understanding that the United States Government
makes no warranties, expressed or implied, concerning the accuracy, complete-
ness, usability or suitability for any particular purpose of the information
or data obtained by access to this computer system, and the United States
shall be under no liability whatsoever to any individual or group entity by
reason of any use made thereof. 

BEGIN DATA
DATE       TIME ,  COVM    OBM     ,  COVM    TU      ,  COVM    UI      ,  COVM    SQ      ,  COVM    PC      ,  COVM    SL      ,  COVM    ZA      ,  COVM    SW      ,  COVM    SV      
11/07/2025 13:00,      47.21 ,      41.51 ,    3211.00 ,    4579.00 ,       8.00 ,,      44.77 ,      48.28 ,      47.19 
11/07/2025 14:00,      47.42 ,      41.81 ,    3217.00 ,    4604.00 ,       7.99 ,,      45.31 ,      48.71 ,      47.51 
11/07/2025 15:00,      45.77 ,      40.03 ,    3222.00 ,    4618.00 ,       7.99 ,,      45.51 ,      49.03 ,      47.82 
11/07/2025 16:00,      45.33 ,      42.17 ,    3225.00 ,    4623.00 ,       7.99 ,,      45.54 ,      49.16 ,      48.06 
11/07/2025 17:00,      43.73 ,      45.21 ,    3233.00 ,    4625.00 ,       7.99 ,,      45.21 ,      49.17 ,      48.18 
11/07/2025 18:00,      39.57 ,      63.43 ,    3238.00 ,    4625.00 ,       8.00 ,,      44.81 ,      48.87 ,      48.21 
11/07/2025 19:00,      39.89 ,      60.71 ,    3244.00 ,    4625.00 ,       8.00 ,,      44.27 ,      48.55 ,      48.12 
11/07/2025 20:00,      39.23 ,      63.99 ,    3246.00 ,    4625.00 ,       8.00 ,,      43.85 ,      48.25 ,      47.92 
11/07/2025 21:00,      39.15 ,      62.93 ,    3251.00 ,    4625.00 ,       8.00 ,,      43.54 ,      47.94 ,      47.72 
11/07/2025 22:00,      38.15 ,      70.17 ,    3253.00 ,    4625.00 ,       8.00 ,,      43.22 ,      47.62 ,      47.51 
11/07/2025 23:00,      36.42 ,      75.45 ,    3257.00 ,    4625.00 ,       8.00 ,,      42.89 ,      47.40 ,      47.40 
11/08/2025 00:00,      38.19 ,      68.25 ,    3259.00 ,    4625.00 ,       8.00 ,,      42.67 ,      47.07 ,      47.18 
11/08/2025 01:00,      37.96 ,      68.08 ,    3262.00 ,    4625.00 ,       8.00 ,,      42.45 ,      46.85 ,      46.96 
11/08/2025 02:00,      37.66 ,      66.05 ,    3264.00 ,    4625.00 ,       8.00 ,,      42.23 ,      46.74 ,      46.85 
11/08/2025 03:00,      36.08 ,      67.53 ,    3268.00 ,    4625.00 ,       8.00 ,,      42.13 ,      46.53 ,      46.64 
11/08/2025 04:00,      34.98 ,      78.90 ,    3268.00 ,    4625.00 ,       8.00 ,,      41.92 ,      46.32 ,      46.43 
11/08/2025 05:00,      35.47 ,      78.48 ,    3270.00 ,    4625.00 ,       8.00 ,,      41.83 ,      46.23 ,      46.34 
11/08/2025 06:00,      34.90 ,      81.00 ,    3270.00 ,    4625.00 ,       8.00 ,,      41.61 ,      46.01 ,      46.23 
11/08/2025 07:00,      31.29 ,      85.80 ,    3272.00 ,    4625.00 ,       8.00 ,,      41.51 ,      45.91 ,      46.02 
11/08/2025 08:00,      29.45 ,      87.40 ,    3272.00 ,    4626.00 ,       8.00 ,,      41.18 ,      45.69 ,      45.91 
11/08/2025 09:00,      35.08 ,      73.93 ,    3273.00 ,    4635.00 ,       8.00 ,,      40.76 ,      45.38 ,      45.71 
11/08/2025 10:00,      38.99 ,      64.81 ,    3275.00 ,    4656.00 ,       8.00 ,,      40.85 ,      45.25 ,      45.58 
11/08/2025 11:00,      43.64 ,      53.42 ,    3279.00 ,    4684.00 ,       8.00 ,,      41.47 ,      45.54 ,      45.43 
11/08/2025 12:00,      45.89 ,      47.10 ,    3283.00 ,    4718.00 ,       8.00 ,,      42.32 ,      45.95 ,      45.51 
11/08/2025 13:00,      47.71 ,      40.53 ,    3286.00 ,    4752.00 ,       8.00 ,,      43.17 ,      46.58 ,      45.70 
11/08/2025 14:00,      48.97 ,      37.89 ,    3288.00 ,    4783.00 ,       7.99 ,,      43.90 ,      47.20 ,      45.99 
11/08/2025 15:00,      49.54 ,      37.38 ,    3289.00 ,    4808.00 ,       7.99 ,,      44.55 ,      47.74 ,      46.31 
11/08/2025 16:00,      49.03 ,      39.15 ,    3290.00 ,    4824.00 ,       7.99 ,,      44.86 ,      48.04 ,      46.72 
11/08/2025 17:00,      43.11 ,      53.29 ,    3292.00 ,    4829.00 ,       7.99 ,,      44.85 ,      48.26 ,      46.94 
11/08/2025 18:00,      39.44 ,      58.52 ,    3293.00 ,    4829.00 ,       7.99 ,,      44.32 ,      48.17 ,      47.07 
11/08/2025 19:00,      32.39 ,      74.23 ,    3295.00 ,    4829.00 ,       8.00 ,,      43.60 ,      47.89 ,      47.01 
11/08/2025 20:00,      30.75 ,      76.49 ,    3299.00 ,    4829.00 ,       8.00 ,,      42.88 ,      47.39 ,      46.95 
11/08/2025 21:00,      30.90 ,      76.06 ,    3301.00 ,    4829.00 ,       8.00 ,,      42.24 ,      46.86 ,      46.75 
11/08/2025 22:00,      27.90 ,      82.80 ,    3303.00 ,    4829.00 ,       8.00 ,,      41.73 ,      46.46 ,      46.46 
11/08/2025 23:00,      29.14 ,      77.96 ,    3306.00 ,    4829.00 ,       8.00 ,,      41.20 ,      46.04 ,      46.26 
11/09/2025 00:00,      28.72 ,      78.07 ,    3307.00 ,    4829.00 ,       8.00 ,,      40.76 ,      45.60 ,      45.93 
11/09/2025 01:00,      29.10 ,      77.94 ,    3309.00 ,    4829.00 ,       8.00 ,,      40.34 ,      45.19 ,      45.63 
11/09/2025 02:00,      28.34 ,      85.40 ,    3309.00 ,    4829.00 ,       8.00 ,,      40.02 ,      44.86 ,      45.41 
11/09/2025 03:00,      27.10 ,      86.50 ,    3310.00 ,    4829.00 ,       8.00 ,,      39.80 ,      44.64 ,      45.08 
11/09/2025 04:00,      26.67 ,      88.90 ,    3310.00 ,    4829.00 ,       8.00 ,,      39.58 ,      44.31 ,      44.86 
11/09/2025 05:00,      26.15 ,      89.40 ,    3311.00 ,    4829.00 ,       8.00 ,,      39.25 ,      44.09 ,      44.64 
11/09/2025 06:00,      26.48 ,      86.70 ,    3311.00 ,    4829.00 ,       8.00 ,,      38.92 ,      43.87 ,      44.42 
11/09/2025 07:00,      24.21 ,      87.90 ,    3312.00 ,    4829.00 ,       8.00 ,,      38.74 ,      43.58 ,      44.24 
11/09/2025 08:00,      24.77 ,      89.30 ,    3313.00 ,    4830.00 ,       8.00 ,,      38.41 ,      43.25 ,      44.02 
11/09/2025 09:00,      29.45 ,      81.40 ,    3313.00 ,    4836.00 ,       8.00 ,,      38.19 ,      43.03 ,      43.80 
11/09/2025 10:00,      31.44 ,      83.20 ,    3314.00 ,    4850.00 ,       8.00 ,,      38.19 ,      42.92 ,      43.58 
11/09/2025 11:00,      35.43 ,      71.59 ,    3316.00 ,    4877.00 ,       8.00 ,,      38.70 ,      43.10 ,      43.43 
11/09/2025 12:00,      39.09 ,      64.35 ,    3318.00 ,    4908.00 ,       8.00 ,,      39.65 ,      43.61 ,      43.39 
11/09/2025 13:00,      40.95 ,      59.53 ,    3320.00 ,    4932.00 ,       8.00 ,,      40.70 ,      44.22 ,      43.56 
11/09/2025 14:00,      42.64 ,      60.10 ,    3321.00 ,    4955.00 ,       8.00 ,,      41.46 ,      44.76 ,      43.88 
11/09/2025 15:00,      42.93 ,      58.68 ,    3324.00 ,    4972.00 ,       8.00 ,,      42.10 ,      45.28 ,      44.18 
11/09/2025 16:00,      43.95 ,      57.62 ,    3325.00 ,    4986.00 ,       8.00 ,,      42.40 ,      45.70 ,      44.49 
11/09/2025 17:00,      40.82 ,      64.33 ,    3326.00 ,    4990.00 ,       8.00 ,,      42.51 ,      45.92 ,      44.71 
11/09/2025 18:00,      35.29 ,      75.71 ,    3327.00 ,    4991.00 ,       8.00 ,,      42.20 ,      45.94 ,      44.84 
11/09/2025 19:00,      31.94 ,      84.70 ,    3330.00 ,    4991.00 ,       8.00 ,,      41.57 ,      45.64 ,      44.87 
11/09/2025 20:00,      29.78 ,      90.00 ,    3331.00 ,    4991.00 ,       8.00 ,,      41.06 ,      45.35 ,      44.91 
11/09/2025 21:00,      32.76 ,      82.70 ,    3333.00 ,    4991.00 ,       8.00 ,,      40.54 ,      45.05 ,      44.72 
11/09/2025 22:00,      32.65 ,      83.20 ,    3335.00 ,    4991.00 ,       8.00 ,,      40.11 ,      44.73 ,      44.51 
11/09/2025 23:00,      28.68 ,      89.30 ,    3335.00 ,    4991.00 ,       8.00 ,,      39.80 ,      44.31 ,      44.31 
11/10/2025 00:00,      30.67 ,      87.30 ,    3335.00 ,    4991.00 ,       8.00 ,,      39.47 ,      44.09 ,      44.09 
11/10/2025 01:00,      28.03 ,      91.30 ,    3335.00 ,    4991.00 ,       8.00 ,,      39.14 ,      43.76 ,      43.87 
11/10/2025 02:00,      28.99 ,      90.80 ,    3335.00 ,    4991.00 ,       8.00 ,,      38.80 ,      43.43 ,      43.65 
11/10/2025 03:00,      26.25 ,      93.80 ,    3336.00 ,    4991.00 ,       8.00 ,,      38.59 ,      43.21 ,      43.43 
11/10/2025 04:00,      27.31 ,      93.80 ,    3336.00 ,    4991.00 ,       8.00 ,,      38.29 ,      43.03 ,      43.25 
11/10/2025 05:00,      26.35 ,      94.40 ,    3336.00 ,    4991.00 ,       8.00 ,,      38.08 ,      42.81 ,      43.03 
11/10/2025 06:00,      24.45 ,      95.50 ,    3337.00 ,    4991.00 ,       8.00 ,,      37.86 ,      42.48 ,      42.81 
11/10/2025 07:00,      24.64 ,      94.90 ,    3337.00 ,    4991.00 ,       8.00 ,,      37.53 ,      42.26 ,      42.59 
11/10/2025 08:00,      24.49 ,      94.50 ,    3337.00 ,    4991.00 ,       8.00 ,,      37.31 ,      42.04 ,      42.37 
11/10/2025 09:00,      29.08 ,      89.90 ,    3338.00 ,    5000.00 ,       8.00 ,,      37.20 ,      41.93 ,      42.26 
11/10/2025 10:00,      33.38 ,      84.30 ,    3339.00 ,    5020.00 ,       8.00 ,,      37.19 ,      41.81 ,      42.03 
11/10/2025 11:00,      36.67 ,      81.10 ,    3342.00 ,    5046.00 ,       8.00 ,,      37.71 ,      42.00 ,      42.00 
11/10/2025 12:00,      41.82 ,      73.28 ,    3347.00 ,    5081.00 ,       8.00 ,,      38.76 ,      42.50 ,      41.95 
11/10/2025 13:00,      46.53 ,      61.29 ,    3350.00 ,    5114.00 ,       8.00 ,,      39.93 ,      43.23 ,      42.13 
11/10/2025 14:00,      49.13 ,      56.80 ,    3352.00 ,    5139.00 ,       8.00 ,,      41.11 ,      44.07 ,      42.54 
11/10/2025 15:00,      51.75 ,      59.11 ,    3356.00 ,    5155.00 ,       8.00 ,,      41.74 ,      44.71 ,      42.95 
11/10/2025 16:00,      48.19 ,      66.88 ,    3357.00 ,    5162.00 ,       7.99 ,,      42.16 ,      45.24 ,      43.37 
11/10/2025 17:00,      47.30 ,      65.93 ,    3359.00 ,    5165.00 ,       8.00 ,,      42.28 ,      45.47 ,      43.71 
11/10/2025 18:00,      45.48 ,      68.66 ,    3362.00 ,    5165.00 ,       8.00 ,,      42.07 ,      45.48 ,      43.83 
11/10/2025 19:00,      52.29 ,      50.31 ,    3364.00 ,    5165.00 ,       8.00 ,,      41.76 ,      45.50 ,      43.96 
11/10/2025 20:00,      47.13 ,      60.50 ,    3368.00 ,    5165.00 ,       8.00 ,,      41.56 ,      45.29 ,      43.97 
11/10/2025 21:00,      51.99 ,      50.08 ,    3371.00 ,    5165.00 ,       8.00 ,,      41.35 ,      45.20 ,      43.99 
11/10/2025 22:00,      50.10 ,      55.63 ,    3373.00 ,    5165.00 ,       8.00 ,,      41.34 ,      45.19 ,      43.98 
11/10/2025 23:00,      50.71 ,      59.39 ,    3378.00 ,    5165.00 ,       8.00 ,,      41.44 ,      45.17 ,      43.96 
11/11/2025 00:00,      49.32 ,      64.93 ,    3380.00 ,    5165.00 ,       8.00 ,,      41.52 ,      45.26 ,      43.94 
11/11/2025 01:00,      47.19 ,      72.38 ,    3382.00 ,    5165.00 ,       8.00 ,,      41.63 ,      45.26 ,      43.94 
11/11/2025 02:00,      45.44 ,      76.23 ,    3383.00 ,    5165.00 ,       8.00 ,,      41.74 ,      45.37 ,      44.05 
11/11/2025 03:00,      46.11 ,      75.99 ,    3386.00 ,    5165.00 ,       8.00 ,,      41.75 ,      45.37 ,      44.05 
11/11/2025 04:00,      44.23 ,      81.30 ,    3388.00 ,    5165.00 ,       8.00 ,,      41.76 ,      45.39 ,      44.18 
11/11/2025 05:00,      45.35 ,      80.20 ,    3391.00 ,    5165.00 ,       8.00 ,,      41.76 ,      45.50 ,      44.18 
11/11/2025 06:00,      43.78 ,      83.60 ,    3393.00 ,    5165.00 ,       8.00 ,,      41.77 ,      45.50 ,      44.19 
11/11/2025 07:00,      42.08 ,      88.80 ,    3394.00 ,    5165.00 ,       8.00 ,,      41.77 ,      45.39 ,      44.18 
11/11/2025 08:00,      40.53 ,      91.40 ,    3395.00 ,    5165.00 ,       8.00 ,,      41.67 ,      45.41 ,      44.20 
11/11/2025 09:00,      41.82 ,      89.20 ,    3397.00 ,    5169.00 ,       8.00 ,,      41.57 ,      45.31 ,      44.21 
11/11/2025 10:00,      44.37 ,      85.90 ,    3398.00 ,    5177.00 ,       8.00 ,,      41.68 ,      45.31 ,      44.10 
11/11/2025 11:00,      49.49 ,      77.18 ,    3401.00 ,    5196.00 ,       8.00 ,,      42.00 ,      45.52 ,      44.20 
11/11/2025 12:00,      53.41 ,      67.51 ,    3403.00 ,    5223.00 ,       8.00 ,,      42.84 ,      45.92 ,      44.27 
11/11/2025 13:00,      58.91 ,      45.89 ,    3405.00 ,    5255.00 ,       7.99 ,,      43.78 ,      46.53 ,      44.55 
11/11/2025 14:00,      59.12 ,      41.62 ,    3406.00 ,    5279.00 ,       7.99 ,,      44.85 ,      47.27 ,      44.85 
11/11/2025 15:00,      59.99 ,      41.62 ,    3407.00 ,    5299.00 ,       7.99 ,,      45.37 ,      47.89 ,      45.26 
11/11/2025 16:00,      59.75 ,      42.66 ,    3410.00 ,    5311.00 ,       7.99 ,,      45.66 ,      48.30 ,      45.66 
11/11/2025 17:00,      54.84 ,      49.39 ,    3413.00 ,    5316.00 ,       7.99 ,,      45.66 ,      48.62 ,      45.99 
11/11/2025 18:00,      46.16 ,      67.35 ,    3415.00 ,    5316.00 ,       7.99 ,,      45.35 ,      48.53 ,      46.22 
11/11/2025 19:00,      44.43 ,      70.08 ,    3418.00 ,    5316.00 ,       7.99 ,,      44.74 ,      48.36 ,      46.28 
11/11/2025 20:00,      40.05 ,      79.03 ,    3420.00 ,    5316.00 ,       7.99 ,,      44.22 ,      48.06 ,      46.31 
11/11/2025 21:00,      41.03 ,      78.78 ,    3423.00 ,    5316.00 ,       8.00 ,,      43.71 ,      47.67 ,      46.13 
11/11/2025 22:00,      37.10 ,      87.10 ,    3425.00 ,    5316.00 ,       8.00 ,,      43.29 ,      47.24 ,      46.03 
11/11/2025 23:00,      38.13 ,      84.90 ,    3427.00 ,    5316.00 ,       8.00 ,,      42.87 ,      46.93 ,      45.83 
11/12/2025 00:00,      36.59 ,      88.80 ,    3427.00 ,    5316.00 ,       8.00 ,,      42.45 ,      46.74 ,      45.64 
11/12/2025 01:00,      37.63 ,      89.00 ,    3428.00 ,    5316.00 ,       8.00 ,,      42.23 ,      46.41 ,      45.53 
11/12/2025 02:00,      38.90 ,      86.50 ,    3429.00 ,    5316.00 ,       8.00 ,,      42.12 ,      46.19 ,      45.31 
11/12/2025 03:00,      38.04 ,      90.20 ,    3430.00 ,    5316.00 ,       8.00 ,,      42.01 ,      46.19 ,      45.20 
11/12/2025 04:00,      36.08 ,      92.70 ,    3431.00 ,    5316.00 ,       8.00 ,,      41.91 ,      45.97 ,      45.09 
11/12/2025 05:00,      36.85 ,      91.40 ,    3432.00 ,    5316.00 ,       8.00 ,,      41.80 ,      45.87 ,      44.99 
11/12/2025 06:00,      36.82 ,      92.40 ,    3434.00 ,    5316.00 ,       8.00 ,,      41.58 ,      45.75 ,      44.76 
11/12/2025 07:00,      35.29 ,      92.50 ,    3434.00 ,    5316.00 ,       8.00 ,,      41.47 ,      45.54 ,      44.77 
11/12/2025 08:00,      34.60 ,      93.10 ,    3434.00 ,    5317.00 ,       8.00 ,,      41.37 ,      45.44 ,      44.67 
11/12/2025 09:00,      35.92 ,      91.50 ,    3436.00 ,    5322.00 ,       8.00 ,,      41.17 ,      45.34 ,      44.46 
11/12/2025 10:00,      38.02 ,      89.30 ,    3437.00 ,    5336.00 ,       8.00 ,,      41.14 ,      45.21 ,      44.44 
11/12/2025 11:00,      44.94 ,      77.32 ,    3440.00 ,    5365.00 ,       8.00 ,,      41.68 ,      45.42 ,      44.32 
11/12/2025 12:00,      45.30 ,      77.33 ,    3442.00 ,    5381.00 ,       8.00 ,,      42.63 ,      45.92 ,      44.39 
11/12/2025 13:00,      47.90 ,      70.87 ,    3444.00 ,    5397.00 ,       8.00 ,,      43.28 ,      46.47 ,      44.71 
11/12/2025 14:00,      49.01 ,      70.88 ,    3445.00 ,    5411.00 ,       8.00 ,,      43.70 ,      46.89 ,      44.91 
11/12/2025 15:00,      51.96 ,      63.44 ,    3446.00 ,    5429.00 ,       7.99 ,,      44.22 ,      47.19 ,      45.21 
11/12/2025 16:00,      53.02 ,      61.88 ,    3448.00 ,    5442.00 ,       7.99 ,,      44.64 ,      47.61 ,      45.41 
11/12/2025 17:00,      50.44 ,      67.50 ,    3448.00 ,    5446.00 ,       7.99 ,,      44.85 ,      47.81 ,      45.62 
11/12/2025 18:00,      46.20 ,      78.20 ,    3449.00 ,    5447.00 ,       7.99 ,,      44.74 ,      47.93 ,      45.84 
11/12/2025 19:00,      44.53 ,      78.52 ,    3451.00 ,    5447.00 ,       7.99 ,,      44.33 ,      47.84 ,      45.98 
11/12/2025 20:00,      40.60 ,      83.60 ,    3453.00 ,    5447.00 ,       8.00 ,,      43.92 ,      47.66 ,      46.01 
11/12/2025 21:00,      43.08 ,      76.55 ,    3454.00 ,    5447.00 ,       8.00 ,,      43.39 ,      47.35 ,      45.92 
11/12/2025 22:00,      41.04 ,      79.82 ,    3456.00 ,    5447.00 ,       8.00 ,,      42.87 ,      47.04 ,      45.72 
11/12/2025 23:00,      37.58 ,      83.90 ,    3458.00 ,    5447.00 ,       8.00 ,,      42.45 ,      46.63 ,      45.64 
11/13/2025 00:00,      38.39 ,      80.50 ,    3458.00 ,    5447.00 ,       8.00 ,,      42.01 ,      46.41 ,      45.42 
11/13/2025 01:00,      38.61 ,      78.04 ,    3458.00 ,    5447.00 ,       8.00 ,,      41.68 ,      45.97 ,      45.20 
11/13/2025 02:00,      37.45 ,      82.30 ,    3459.00 ,    5447.00 ,       8.00 ,,      41.37 ,      45.77 ,      45.00 
11/13/2025 03:00,      37.29 ,      85.80 ,    3461.00 ,    5447.00 ,       8.00 ,,      41.06 ,      45.46 ,      44.80 
11/13/2025 04:00,      33.29 ,      94.70 ,    3462.00 ,    5447.00 ,       8.00 ,,      40.96 ,      45.36 ,      44.59 
11/13/2025 05:00,      33.43 ,      95.80 ,    3462.00 ,    5447.00 ,       8.00 ,,      40.74 ,      45.14 ,      44.48 
11/13/2025 06:00,      33.19 ,      96.70 ,    3463.00 ,    5447.00 ,       8.00 ,,      40.52 ,      44.92 ,      44.26 
11/13/2025 07:00,      33.89 ,      92.30 ,    3464.00 ,    5447.00 ,       8.00 ,,      40.10 ,      44.61 ,      44.06 
11/13/2025 08:00,      33.29 ,      92.10 ,    3465.00 ,    5447.00 ,       8.00 ,,      39.88 ,      44.39 ,      43.84 
11/13/2025 09:00,      36.09 ,      84.30 ,    3467.00 ,    5451.00 ,       8.00 ,,      39.66 ,      44.17 ,      43.73 
11/13/2025 10:00,      38.11 ,      90.40 ,    3470.00 ,    5459.00 ,       8.00 ,,      39.88 ,      44.06 ,      43.51 
11/13/2025 11:00,      46.12 ,      77.62 ,    3472.00 ,    5483.00 ,       8.00 ,,      40.41 ,      44.26 ,      43.38 
11/13/2025 12:00,      49.80 ,      71.38 ,    3475.00 ,    5512.00 ,       8.00 ,,      41.46 ,      44.86 ,      43.54 
11/13/2025 13:00,      51.39 ,      68.88 ,    3479.00 ,    5540.00 ,       8.00 ,,      42.73 ,      45.59 ,      43.72 
11/13/2025 14:00,      56.11 ,      58.96 ,    3482.00 ,    5558.00 ,       7.99 ,,      43.67 ,      46.42 ,      44.11 
11/13/2025 15:00,      68.01 ,      27.12 ,    3490.00 ,    5574.00 ,       7.99 ,,      44.42 ,      47.06 ,      44.53 
11/13/2025 16:00,      64.99 ,      31.47 ,    3496.00 ,    5579.00 ,       7.99 ,,      44.83 ,      47.58 ,      44.94 
11/13/2025 17:00,      64.09 ,      31.98 ,    3499.00 ,    5581.00 ,       7.99 ,,      45.03 ,      47.89 ,      45.25 
11/13/2025 18:00,      61.52 ,      40.47 ,    3502.00 ,    5581.00 ,       7.99 ,,      45.13 ,      48.10 ,      45.57 
11/13/2025 19:00,      60.54 ,      43.74 ,    3506.00 ,    5581.00 ,       7.99 ,,      45.15 ,      48.22 ,      45.81 
11/13/2025 20:00,      57.40 ,      54.28 ,    3510.00 ,    5581.00 ,       7.99 ,,      45.16 ,      48.34 ,      45.93 
11/13/2025 21:00,      52.27 ,      78.27 ,    3516.00 ,    5581.00 ,       8.00 ,,      45.16 ,      48.34 ,      46.04 
11/13/2025 22:00,      51.89 ,      79.87 ,    3526.00 ,    5581.00 ,       8.01 ,,      45.29 ,      48.47 ,      46.06 
11/13/2025 23:00,      51.29 ,      78.86 ,    3533.00 ,    5581.00 ,       8.01 ,,      45.29 ,      48.48 ,      46.17 
11/14/2025 00:00,      50.73 ,      82.10 ,    3537.00 ,    5581.00 ,       8.01 ,,      45.20 ,      48.49 ,      46.30 
11/14/2025 01:00,      50.53 ,      85.70 ,    3545.00 ,    5581.00 ,       8.01 ,,      45.21 ,      48.61 ,      46.31 
11/14/2025 02:00,      51.01 ,      78.67 ,    3554.00 ,    5581.00 ,       8.01 ,,      45.32 ,      48.61 ,      46.31 
11/14/2025 03:00,      51.42 ,      79.68 ,    3562.00 ,    5581.00 ,       8.02 ,,      45.32 ,      48.61 ,      46.42 
11/14/2025 04:00,      49.34 ,      84.30 ,    3569.00 ,    5581.00 ,       8.04 ,,      45.32 ,      48.72 ,      46.53 
11/14/2025 05:00,      48.35 ,      87.60 ,    3574.00 ,    5581.00 ,       8.05 ,,      45.32 ,      48.72 ,      46.53 
11/14/2025 06:00,      49.02 ,      83.40 ,    3582.00 ,    5581.00 ,       8.07 ,,      45.32 ,      48.73 ,      46.53 
11/14/2025 07:00,      48.64 ,      83.00 ,    3588.00 ,    5581.00 ,       8.07 ,,      45.32 ,      48.72 ,      46.53 
11/14/2025 08:00,      48.22 ,      87.00 ,    3591.00 ,    5581.00 ,       8.07 ,,      45.21 ,      48.72 ,      46.64 
11/14/2025 09:00,      48.61 ,      81.90 ,    3595.00 ,    5582.00 ,       8.10 ,,      45.22 ,      48.73 ,      46.64 
11/14/2025 10:00,      48.80 ,      85.10 ,    3598.00 ,    5585.00 ,       8.11 ,,      45.22 ,      48.62 ,      46.64 
11/14/2025 11:00,      49.63 ,      82.10 ,    3601.00 ,    5596.00 ,       8.11 ,,      45.43 ,      48.73 ,      46.64 
11/14/2025 12:00,      49.68 ,      77.22 ,    3605.00 ,    5608.00 ,       8.11 ,,      45.76 ,      48.94 ,      46.64 
11/14/2025 13:00,      53.09 ,      66.28 ,    3610.00 ,    5640.00 ,       8.11 ,,      46.20 ,      49.16 ,      46.86 
11/14/2025 14:00,      50.62 ,      70.89 ,    3614.00 ,    5650.00 ,       8.11 ,,      46.83 ,      49.58 ,      47.05 
11/14/2025 15:00,      48.88 ,      72.16 ,    3617.00 ,    5658.00 ,       8.11 ,,      46.94 ,      49.91 ,      47.27 
11/14/2025 16:00,      47.31 ,      75.10 ,    3622.00 ,    5663.00 ,       8.11 ,,      46.96 ,      50.03 ,      47.51 
11/14/2025 17:00,      46.32 ,      76.60 ,    3628.00 ,    5664.00 ,       8.11 ,,      46.75 ,      50.04 ,      47.63 
11/14/2025 18:00,      46.23 ,      76.12 ,    3631.00 ,    5664.00 ,       8.12 ,,      46.53 ,      49.93 ,      47.63 
11/14/2025 19:00,      46.66 ,      73.78 ,    3635.00 ,    5664.00 ,       8.12 ,,      46.31 ,      49.82 ,      47.63 
11/14/2025 20:00,      43.51 ,      92.30 ,    3636.00 ,    5664.00 ,       8.13 ,,      46.11 ,      49.63 ,      47.65 
11/14/2025 21:00,      43.70 ,      89.00 ,    3641.00 ,    5664.00 ,       8.13 ,,      45.92 ,      49.54 ,      47.56 
11/14/2025 22:00,      43.37 ,      89.60 ,    3642.00 ,    5664.00 ,       8.13 ,,      45.70 ,      49.43 ,      47.46 
11/14/2025 23:00,      43.57 ,      89.20 ,    3647.00 ,    5664.00 ,       8.13 ,,      45.59 ,      49.32 ,      47.46 
11/15/2025 00:00,      43.79 ,      87.70 ,    3649.00 ,    5664.00 ,       8.13 ,,      45.48 ,      49.21 ,      47.35 
11/15/2025 01:00,      44.95 ,      80.80 ,    3652.00 ,    5664.00 ,       8.13 ,,      45.26 ,      49.10 ,      47.24 
11/15/2025 02:00,      47.53 ,      68.58 ,    3657.00 ,    5664.00 ,       8.13 ,,      45.26 ,      48.99 ,      47.24 
11/15/2025 03:00,      49.72 ,      60.07 ,    3662.00 ,    5664.00 ,       8.13 ,,      45.15 ,      48.88 ,      47.13 
11/15/2025 04:00,      49.27 ,      62.62 ,    3670.00 ,    5664.00 ,       8.13 ,,      45.15 ,      48.88 ,      47.13 
11/15/2025 05:00,      49.91 ,      60.68 ,    3679.00 ,    5664.00 ,       8.13 ,,      45.04 ,      48.77 ,      47.01 
11/15/2025 06:00,      50.02 ,      60.82 ,    3690.00 ,    5664.00 ,       8.13 ,,      45.02 ,      48.76 ,      47.00 
11/15/2025 07:00,      51.53 ,      57.08 ,    3697.00 ,    5664.00 ,       8.13 ,,      45.00 ,      48.73 ,      46.98 
11/15/2025 08:00,      48.29 ,      68.63 ,    3700.00 ,    5664.00 ,       8.13 ,,      44.99 ,      48.72 ,      46.97 
11/15/2025 09:00,      49.78 ,      67.02 ,    3705.00 ,    5666.00 ,       8.13 ,,      44.99 ,      48.72 ,      46.97 
11/15/2025 10:00,      50.49 ,      66.73 ,    3713.00 ,    5671.00 ,       8.13 ,,      45.10 ,      48.72 ,      46.86 
11/15/2025 11:00,      52.32 ,      63.20 ,    3720.00 ,    5683.00 ,       8.13 ,,      45.33 ,      48.84 ,      46.97 
11/15/2025 12:00,      53.34 ,      61.43 ,    3728.00 ,    5695.00 ,       8.13 ,,      45.65 ,      49.05 ,      46.97 
11/15/2025 13:00,      54.96 ,      59.49 ,    3735.00 ,    5710.00 ,       8.13 ,,      45.97 ,      49.27 ,      47.07 
11/15/2025 14:00,      55.57 ,      59.35 ,    3739.00 ,    5724.00 ,       8.13 ,,      46.50 ,      49.58 ,      47.27 
11/15/2025 15:00,      56.02 ,      58.66 ,    3743.00 ,    5733.00 ,       8.13 ,,      46.83 ,      49.91 ,      47.38 
11/15/2025 16:00,      55.11 ,      62.28 ,    3746.00 ,    5739.00 ,       8.13 ,,      47.16 ,      50.12 ,      47.60 
11/15/2025 17:00,      52.05 ,      70.42 ,    3747.00 ,    5740.00 ,       8.13 ,,      47.27 ,      50.34 ,      47.81 
11/15/2025 18:00,      50.83 ,      69.48 ,    3750.00 ,    5740.00 ,       8.13 ,,      47.16 ,      50.45 ,      47.92 
